L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
4.450685e-09,1.049443e-09,1.507620e-09,9.154445e-09,3.860475e+08,3.747765e+08,3.226298e+08
4.708474e-09,1.305315e-09,9.123292e-09,2.743678e-09,1.525753e+08,2.807718e+08,5.284157e+08
6.673445e-07,1.849717e-08,2.546156e-09,9.875680e-07,2.425954e+07,2.396099e+07,7.398843e+06
9.040119e-07,1.904467e-09,5.673750e-08,4.665463e-08,4.415479e+06,6.566247e+06,1.060879e+08
6.849427e-09,2.816120e-09,6.311853e-08,3.458257e-09,4.809439e+07,1.776402e+08,3.204393e+08
2.682265e-07,1.215900e-07,5.840168e-07,1.207821e-09,2.526600e+06,4.613359e+07,8.251823e+07
1.068642e-09,1.608789e-08,8.394046e-07,5.445305e-07,3.338860e+07,1.328454e+07,1.068414e+07
7.340828e-07,6.362505e-08,6.553598e-09,3.258677e-07,1.441742e+07,1.396889e+07,6.944889e+06
1.318862e-09,3.355861e-07,9.654840e-08,2.181570e-08,8.861918e+07,1.291514e+07,1.168728e+07
7.530289e-07,7.169812e-08,1.840755e-08,2.251002e-09,8.493686e+06,2.458719e+07,7.871513e+07
5.155252e-08,1.808986e-09,5.633358e-07,2.704619e-07,5.868017e+06,1.012697e+07,4.520946e+07
2.331613e-09,7.924050e-08,1.087896e-08,1.657664e-09,1.985537e+08,9.231611e+07,8.725256e+07
4.185750e-08,4.821342e-07,2.159206e-08,4.241472e-09,3.326338e+07,2.320194e+07,2.211351e+07
4.929844e-07,1.797473e-08,1.444825e-09,3.588369e-07,3.746932e+07,3.687838e+07,1.245146e+07
1.432007e-09,1.890369e-09,8.136519e-09,8.596270e-07,2.929598e+08,1.932422e+08,2.480685e+07
2.882270e-07,3.692179e-07,1.682019e-09,4.380185e-08,4.541687e+07,3.064342e+07,7.863437e+06
1.375500e-07,3.938611e-07,2.366245e-08,5.019032e-09,1.752830e+07,2.131796e+07,2.249150e+07
1.680269e-07,1.895853e-07,1.008060e-09,4.344442e-07,7.683646e+07,5.272953e+07,3.484421e+06
1.473338e-08,3.399776e-09,8.000597e-07,2.324949e-07,9.210595e+06,1.749653e+07,3.556872e+07
3.762776e-08,5.723199e-08,1.186024e-07,9.425235e-08,1.496922e+07,1.416798e+07,1.361553e+07
9.550449e-09,1.700102e-09,3.796484e-09,3.772739e-07,1.660723e+08,1.537788e+08,3.948518e+07
1.254855e-09,1.153392e-07,4.800939e-08,3.897156e-07,1.288369e+08,1.416529e+07,4.716693e+06
9.780910e-07,1.084033e-09,2.750487e-09,4.705170e-07,1.927994e+07,1.932550e+07,4.427832e+07
5.943532e-07,3.613708e-07,6.846234e-07,1.495121e-08,1.567660e+06,8.456425e+06,1.360459e+07
2.449014e-07,6.145907e-09,1.234329e-09,2.810699e-07,5.751603e+07,5.693224e+07,2.406023e+07
8.868352e-09,3.864978e-08,6.699356e-07,1.130909e-07,1.297365e+07,1.474784e+07,1.512560e+07
2.962453e-07,7.356689e-08,1.730125e-09,4.597880e-09,4.417082e+07,4.637941e+07,5.437258e+07
3.603799e-09,2.946366e-09,1.411608e-07,1.226467e-08,4.433662e+07,1.163155e+08,1.663523e+08
1.524352e-07,1.128158e-09,1.771651e-08,8.431613e-08,1.924280e+07,2.109023e+07,1.025321e+08
4.759425e-08,3.815736e-09,1.305149e-09,6.413499e-08,1.268799e+08,1.233164e+08,6.392391e+07
2.921795e-09,1.696540e-09,3.714390e-07,6.470336e-09,3.035508e+07,1.845202e+08,3.018245e+08
3.925580e-07,2.293059e-09,4.012383e-09,2.124795e-08,2.519689e+07,2.739322e+07,1.432629e+08
2.536463e-08,7.055033e-08,5.829456e-09,1.164655e-07,8.223785e+07,4.333596e+07,1.103194e+07
4.772830e-08,5.385060e-09,9.491067e-07,3.285050e-07,4.698449e+06,8.783529e+06,2.377573e+07
1.206796e-08,1.374862e-08,8.984633e-09,6.044482e-09,9.603574e+07,1.035351e+08,1.096960e+08
1.671373e-09,3.400106e-08,4.389633e-09,2.369800e-09,3.691894e+08,1.349643e+08,1.114033e+08
9.752928e-09,9.455569e-07,5.001166e-08,2.399765e-08,4.527900e+07,8.034356e+06,6.638528e+06
1.438622e-08,1.222732e-07,5.368021e-09,1.064329e-09,1.137941e+08,9.076531e+07,8.765896e+07
5.261351e-09,1.577741e-08,1.050261e-07,1.114603e-07,4.254053e+07,2.964807e+07,2.384635e+07
1.007911e-07,1.382513e-09,6.480752e-09,3.483047e-09,3.912696e+07,6.572804e+07,4.557071e+08
6.272453e-07,3.012829e-07,6.006639e-08,1.559533e-08,5.151878e+06,9.326689e+06,1.458866e+07
1.146097e-08,3.419541e-07,2.945696e-07,2.047876e-07,1.721058e+07,4.839688e+06,3.778890e+06
3.292331e-09,2.212022e-08,5.231560e-08,1.527456e-07,7.619609e+07,3.177735e+07,1.720366e+07
2.901799e-07,1.357639e-07,4.155849e-09,1.598661e-09,2.879629e+07,4.509412e+07,6.787810e+07
5.509713e-07,2.591874e-07,3.664694e-07,8.196449e-07,2.225444e+06,2.207733e+06,2.169603e+06
5.938276e-09,1.478893e-07,7.015394e-09,2.892757e-08,1.549330e+08,3.393187e+07,1.528888e+07
3.354931e-07,5.608209e-07,3.760510e-09,1.972949e-09,2.815366e+07,2.936277e+07,3.006284e+07
3.471607e-09,2.431890e-09,6.425499e-07,9.211363e-07,2.117295e+07,2.115460e+07,2.112837e+07
1.415625e-07,1.887930e-07,4.076828e-07,7.732818e-09,4.162600e+06,1.997195e+07,2.617208e+07
5.483852e-08,1.555763e-09,4.811289e-09,1.575736e-09,6.156394e+07,1.222248e+08,6.386849e+08
2.015370e-08,1.754783e-07,2.061111e-09,5.258436e-09,1.551572e+08,5.875478e+07,3.292002e+07
4.608614e-09,8.631350e-07,1.155767e-08,1.636036e-09,1.370186e+08,2.835673e+07,2.661118e+07
5.625404e-07,7.756176e-07,9.263091e-08,4.047254e-08,4.380717e+06,5.150896e+06,5.644116e+06
1.078856e-07,2.876239e-08,3.824437e-08,9.090710e-08,1.556806e+07,1.648790e+07,1.955639e+07
1.742884e-07,1.772139e-08,6.596982e-09,4.472751e-08,2.949125e+07,3.009821e+07,3.551924e+07
6.695477e-07,6.127036e-07,3.039743e-08,2.665310e-07,7.009561e+06,5.346223e+06,2.474577e+06
1.920738e-07,4.909130e-09,4.893483e-08,7.328499e-08,1.031471e+07,1.315346e+07,5.272180e+07
3.016586e-08,6.456928e-09,7.484417e-08,8.309421e-07,2.104569e+07,1.994219e+07,1.365217e+07
2.219815e-09,3.058400e-08,1.539792e-08,9.804986e-08,1.710451e+08,4.786095e+07,1.826120e+07
5.349385e-07,3.495883e-07,1.509011e-07,1.291537e-09,3.519669e+06,2.971267e+07,4.706176e+07
8.074035e-09,1.014463e-07,4.930568e-07,3.387250e-08,1.584916e+07,1.697292e+07,1.705918e+07
3.631872e-07,1.539975e-09,1.949696e-07,5.698934e-09,3.757953e+06,2.225232e+07,3.375564e+08
1.334783e-09,6.534218e-07,1.596980e-07,1.982088e-09,6.849281e+07,2.793040e+07,2.778701e+07
8.591191e-08,2.285755e-09,4.712750e-07,6.899696e-08,4.969768e+06,1.372541e+07,7.962879e+07
1.283808e-09,2.171023e-08,8.403698e-08,4.710789e-09,9.627528e+07,9.873908e+07,9.888286e+07
2.356926e-07,1.112643e-07,2.135673e-07,6.214712e-08,4.457175e+06,7.737740e+06,1.202573e+07
1.396222e-07,3.411360e-09,6.113151e-08,1.327444e-08,1.082406e+07,2.531886e+07,1.486032e+08
9.574930e-09,2.374358e-09,9.664968e-08,1.238453e-08,3.287244e+07,8.731128e+07,1.844111e+08
5.428897e-09,9.292238e-08,4.308277e-08,4.676300e-09,6.538715e+07,4.909474e+07,4.797209e+07
2.597465e-08,1.968928e-08,4.602176e-08,7.385090e-08,2.892301e+07,2.779162e+07,2.622449e+07
1.228139e-08,9.605637e-07,2.308990e-09,6.332820e-09,1.877868e+08,2.464739e+07,1.282149e+07
1.215986e-09,6.492691e-08,1.079615e-09,2.627102e-08,8.727728e+08,1.207450e+08,2.421303e+07
1.502977e-08,5.478675e-07,1.720837e-08,2.537154e-08,6.218047e+07,1.316269e+07,8.481816e+06
3.464550e-07,2.944781e-08,2.231263e-09,7.912229e-08,3.596675e+07,3.501270e+07,2.071687e+07
5.551712e-08,1.158095e-09,3.382885e-09,2.084664e-08,7.296976e+07,7.785997e+07,2.035213e+08
1.038764e-08,5.097989e-08,1.433282e-09,1.049700e-09,2.591646e+08,1.639906e+08,1.366998e+08
5.828056e-08,2.954933e-07,5.838936e-09,4.216225e-08,5.420899e+07,2.347656e+07,8.959099e+06
1.354094e-09,7.312516e-09,1.300782e-08,5.592357e-09,2.382722e+08,1.717648e+08,1.563757e+08
1.218364e-07,1.711053e-07,4.289622e-08,4.350753e-07,1.383254e+07,9.350153e+06,3.665102e+06
1.192231e-09,8.539455e-08,4.268277e-09,1.038750e-07,4.432957e+08,5.307527e+07,1.061767e+07
1.029395e-07,2.826187e-09,1.954937e-08,1.260529e-07,2.229167e+07,2.363572e+07,5.298136e+07
5.298653e-07,1.326069e-08,6.443221e-08,7.639267e-08,5.412099e+06,7.257918e+06,3.141891e+07
2.440168e-07,2.499340e-09,1.145528e-08,1.008867e-08,1.891417e+07,2.749920e+07,1.991454e+08
5.591684e-09,5.718821e-09,1.020727e-08,1.668575e-09,1.323652e+08,2.482925e+08,3.237233e+08
2.419993e-08,2.271907e-07,6.997416e-07,2.632581e-09,7.684651e+06,3.894485e+07,4.088970e+07
9.690167e-08,9.244013e-07,8.386138e-08,1.944893e-07,1.109311e+07,4.087803e+06,2.358424e+06
6.783061e-08,9.726717e-07,3.512813e-07,4.311509e-09,6.478279e+06,1.502148e+07,1.544195e+07
1.350828e-08,6.929229e-08,1.864117e-07,9.487630e-09,1.992798e+07,3.657500e+07,3.900126e+07
5.255543e-08,6.941758e-07,1.839251e-07,1.145051e-09,1.017116e+07,3.430465e+07,3.546931e+07
3.245457e-09,5.906255e-07,6.015510e-07,1.128312e-07,2.263215e+07,4.209868e+06,3.873730e+06
9.145431e-09,3.012342e-09,1.365581e-09,5.134577e-09,2.829692e+08,2.761365e+08,2.542702e+08
5.447628e-07,5.386922e-08,6.116018e-07,1.181042e-07,1.732455e+06,4.107967e+06,1.253710e+07
5.578545e-09,2.459581e-07,1.023856e-09,6.685474e-08,4.184274e+08,6.278853e+07,7.798361e+06
3.891787e-08,8.231481e-07,1.026583e-07,9.978060e-08,1.582080e+07,4.788028e+06,3.489297e+06
3.733577e-07,3.905066e-08,3.348694e-09,1.436124e-09,2.828132e+07,4.911739e+07,1.335334e+08
2.337815e-09,1.312021e-08,1.430594e-08,1.405594e-08,1.729166e+08,9.552178e+07,7.363761e+07
5.005152e-08,1.515980e-07,2.382973e-08,5.757374e-09,2.895555e+07,3.270250e+07,3.384863e+07
1.988067e-08,2.198415e-09,9.896551e-07,1.450530e-08,7.129229e+06,5.628670e+07,1.770850e+08
3.611410e-07,4.334895e-07,1.604912e-08,2.999430e-09,1.313518e+07,2.231533e+07,2.773265e+07
7.822263e-09,5.003117e-09,5.252649e-08,4.539829e-08,4.933380e+07,5.658512e+07,6.635290e+07
9.245862e-09,1.557564e-07,1.853437e-08,2.693921e-08,7.639016e+07,2.349380e+07,1.543777e+07
9.492157e-08,4.888154e-07,3.161049e-07,1.470731e-07,5.773005e+06,4.131266e+06,3.729589e+06
2.451846e-08,1.098903e-09,1.172746e-07,4.692759e-07,1.864883e+07,2.039715e+07,4.403582e+07
8.104883e-09,8.283952e-09,3.397071e-07,1.377113e-07,1.905787e+07,2.495390e+07,2.960714e+07
2.906259e-08,5.449228e-08,5.244433e-08,8.072715e-07,2.561436e+07,1.558951e+07,4.767851e+06
2.608774e-09,3.206541e-07,7.330304e-07,4.492972e-09,2.286761e+07,2.631977e+07,2.634600e+07
1.059466e-09,4.463989e-07,1.911611e-09,6.822162e-09,7.026786e+08,3.868690e+07,1.812080e+07
2.624872e-07,3.108596e-07,2.050901e-08,2.124205e-09,1.362930e+07,3.010190e+07,3.891524e+07
1.306147e-09,3.603664e-08,2.165495e-07,2.323205e-08,5.946006e+07,3.572582e+07,3.456083e+07
1.213011e-09,2.939687e-08,9.840457e-07,3.930722e-09,2.894409e+07,9.134792e+07,9.302791e+07
8.250626e-07,4.170111e-08,7.662803e-07,1.292275e-08,1.257658e+06,9.528040e+06,4.307732e+07
4.863762e-08,6.610273e-08,2.888241e-08,1.119378e-09,2.668070e+07,8.993119e+07,1.162524e+08
9.194680e-09,5.593248e-08,7.288407e-09,1.216375e-09,1.221562e+08,1.213670e+08,1.212367e+08
3.726100e-08,1.663387e-08,2.153982e-07,1.832637e-09,1.116225e+07,1.010480e+08,1.811195e+08
3.668403e-07,8.193045e-07,5.620740e-09,1.098194e-09,2.202241e+07,3.029319e+07,3.333786e+07
7.740294e-07,2.497648e-07,1.439777e-09,2.716178e-09,2.995529e+07,3.221828e+07,3.839329e+07
1.778227e-09,8.868214e-09,2.986044e-08,5.103208e-08,1.372329e+08,7.061260e+07,4.700676e+07
2.327039e-09,9.965182e-09,1.517074e-08,8.783791e-09,1.683041e+08,1.209301e+08,1.068849e+08
4.977778e-08,6.880980e-08,1.502064e-07,8.470653e-09,1.156480e+07,3.242909e+07,4.142060e+07
4.034031e-08,1.050929e-08,1.317774e-08,1.955474e-07,4.337204e+07,3.991141e+07,2.205908e+07
7.187140e-08,2.395816e-08,1.151025e-08,1.084862e-08,3.476798e+07,4.322605e+07,6.202777e+07
5.776339e-09,8.845471e-09,8.014076e-08,4.320906e-09,4.647795e+07,1.291562e+08,1.617529e+08
2.546498e-09,4.763166e-09,3.974290e-09,5.770293e-08,3.143392e+08,1.918161e+08,6.031887e+07
1.417825e-07,5.032905e-08,3.596440e-09,4.318262e-07,4.428455e+07,3.820215e+07,6.783224e+06
6.106471e-08,1.569580e-09,1.297615e-07,1.111977e-09,1.123393e+07,1.203369e+08,7.569383e+08
8.463121e-09,4.540829e-08,3.319645e-09,6.955696e-09,1.886639e+08,9.088722e+07,5.626809e+07
1.013092e-09,7.930094e-09,1.609209e-09,1.008162e-09,7.831940e+08,4.247322e+08,3.536680e+08
4.199324e-07,4.525732e-08,1.120682e-08,3.560530e-07,1.457703e+07,1.406608e+07,7.877679e+06
1.703061e-07,1.870980e-07,9.230142e-08,1.384136e-08,7.975919e+06,1.524656e+07,1.965061e+07
8.740872e-08,5.696235e-08,3.017312e-09,5.416846e-07,6.157615e+07,4.804587e+07,5.692890e+06
1.960297e-09,7.178556e-08,3.892700e-08,4.638888e-08,1.144758e+08,2.531126e+07,1.732904e+07
1.789990e-07,5.155420e-09,3.163561e-07,1.171315e-09,4.202295e+06,6.821417e+07,4.069408e+08
4.331811e-07,6.076659e-07,3.272681e-07,8.572104e-09,2.655911e+06,1.072451e+07,1.385555e+07
9.348704e-08,7.287886e-08,1.361738e-08,8.065710e-07,2.802706e+07,2.118637e+07,4.124563e+06
4.261740e-08,3.766740e-09,7.510208e-09,6.928646e-09,5.589598e+07,7.734486e+07,1.957460e+08
2.145142e-07,7.713498e-07,3.846085e-09,4.363629e-08,3.481469e+07,1.694043e+07,5.450677e+06
5.042185e-08,3.283599e-09,6.781897e-07,1.050146e-08,5.407730e+06,4.243288e+07,1.702943e+08
2.758242e-09,9.303561e-07,1.716633e-07,1.166448e-08,4.595630e+07,9.905476e+06,9.599371e+06
1.074298e-08,4.432668e-09,3.180173e-09,9.763616e-09,1.710851e+08,1.657396e+08,1.520065e+08
6.043396e-09,1.796554e-09,1.439603e-08,4.992275e-09,1.072107e+08,1.854995e+08,3.339110e+08
4.822776e-08,7.802829e-09,4.670531e-07,3.689545e-09,6.662977e+06,6.982479e+07,1.863750e+08
1.247063e-07,7.801929e-08,1.715250e-09,1.088861e-09,6.837417e+07,8.605842e+07,1.084958e+08
1.863101e-07,6.756584e-08,2.617877e-09,6.740623e-07,4.528008e+07,3.886479e+07,4.685829e+06
4.109394e-09,6.197579e-08,1.133724e-08,1.258381e-09,1.465067e+08,1.155841e+08,1.132356e+08
1.167104e-09,6.107133e-09,2.143121e-08,4.907350e-08,1.999502e+08,9.599938e+07,5.776407e+07
8.670267e-08,2.157485e-09,1.142316e-09,8.066119e-08,1.004826e+08,9.995558e+07,7.580429e+07
9.393516e-07,2.346422e-07,2.878910e-09,6.039000e-08,1.922967e+07,1.760620e+07,8.400679e+06
7.210605e-09,6.971884e-08,4.998398e-09,8.911260e-08,1.665708e+08,5.240695e+07,1.268690e+07
3.198145e-08,4.042793e-09,3.728793e-07,5.508915e-09,9.157287e+06,7.150793e+07,2.118977e+08
6.055264e-07,5.595512e-09,1.465639e-09,1.210013e-07,3.356757e+07,3.361529e+07,3.843130e+07
8.726019e-09,1.965405e-09,1.462096e-09,2.272311e-07,2.799652e+08,2.537389e+08,4.731950e+07
1.336615e-08,1.439822e-08,4.301587e-07,1.276016e-09,1.318811e+07,1.682563e+08,2.333015e+08
2.109977e-07,1.802728e-08,1.656193e-09,9.557994e-08,5.349408e+07,5.178853e+07,2.409081e+07
1.684108e-09,1.129825e-07,6.977233e-07,5.229027e-09,2.917249e+07,4.099137e+07,4.114186e+07
2.406793e-08,5.741640e-08,1.746111e-08,1.597859e-08,4.878033e+07,3.835209e+07,3.301512e+07
2.251721e-07,1.289183e-07,3.773194e-07,4.436122e-08,3.430743e+06,8.434872e+06,1.322334e+07
4.248741e-08,1.038264e-07,1.881677e-08,1.888117e-07,3.536693e+07,1.998545e+07,7.142195e+06
5.365989e-07,3.131021e-07,4.913449e-08,1.879513e-09,6.158598e+06,2.549739e+07,4.122250e+07
1.545740e-08,2.696880e-09,3.568481e-08,4.109659e-07,4.257848e+07,4.095906e+07,3.003768e+07
2.620020e-08,4.567637e-08,5.896872e-07,5.959500e-07,8.045201e+06,6.851198e+06,6.061070e+06
1.305692e-08,4.533049e-07,1.284184e-07,3.820994e-09,2.442114e+07,2.403904e+07,2.402794e+07
1.023596e-08,2.615607e-09,1.702872e-09,2.309757e-08,2.395217e+08,2.215020e+08,1.286562e+08
8.787149e-07,5.853243e-08,4.970380e-09,1.660290e-08,1.513147e+07,1.670107e+07,3.207819e+07
1.833254e-07,3.108276e-08,3.235806e-08,1.421089e-07,1.298367e+07,1.330252e+07,1.504630e+07
8.570236e-08,1.378595e-07,6.924001e-07,2.442904e-07,4.105112e+06,4.976997e+06,5.449145e+06
7.273239e-09,3.708783e-08,4.692122e-08,1.906439e-08,5.413167e+07,4.077815e+07,3.760736e+07
1.595603e-09,2.981778e-09,8.583006e-08,5.112904e-09,8.545113e+07,2.127759e+08,2.561112e+08
1.814765e-07,3.634323e-07,6.423877e-08,1.494485e-07,9.261710e+06,6.391208e+06,4.290841e+06
1.221015e-07,2.269931e-09,9.706977e-08,5.123947e-08,9.185389e+06,1.548387e+07,9.272383e+07
1.217221e-08,3.410836e-07,1.238778e-09,3.751180e-09,2.575245e+08,5.513445e+07,2.795668e+07
8.121778e-07,1.582502e-08,9.164848e-08,3.045410e-08,3.665319e+06,7.268771e+06,4.555173e+07
3.332569e-07,9.087407e-07,2.330230e-08,1.631546e-09,1.134778e+07,2.297921e+07,2.597050e+07
4.756717e-09,3.798576e-09,1.291054e-07,9.308259e-08,4.035284e+07,4.648752e+07,5.318086e+07
1.688924e-08,4.445244e-09,2.022499e-07,6.381745e-09,1.711003e+07,8.704327e+07,1.877511e+08
3.636305e-09,5.964536e-09,7.626659e-07,1.822842e-08,1.898903e+07,7.648914e+07,9.590409e+07
9.988591e-08,1.467736e-07,4.521569e-07,5.662003e-09,4.705473e+06,2.692578e+07,3.468894e+07
4.175500e-07,4.274080e-08,1.671555e-08,2.503689e-07,1.196976e+07,1.177491e+07,9.666928e+06
7.451334e-07,1.460513e-08,6.610335e-07,2.495234e-08,1.424857e+06,7.398746e+06,5.238316e+07
6.670561e-09,1.272259e-09,1.119580e-07,4.295878e-08,3.659243e+07,6.368077e+07,1.352652e+08
2.644649e-09,8.730813e-09,1.161856e-08,1.059113e-08,1.804014e+08,1.259620e+08,1.039924e+08
4.297474e-09,2.777659e-08,4.831669e-07,6.198029e-09,2.194547e+07,7.137794e+07,7.621382e+07
1.266546e-08,5.565513e-09,9.904877e-08,2.420295e-07,2.823351e+07,2.793595e+07,2.724666e+07
3.097492e-08,5.031663e-07,1.722219e-08,3.313550e-07,4.329629e+07,1.069376e+07,2.449049e+06
1.507074e-09,1.234658e-09,1.763562e-09,3.681743e-08,6.133908e+08,4.655347e+08,1.483201e+08
2.464946e-07,1.598627e-09,1.459231e-07,2.095059e-09,5.272715e+06,4.417636e+07,5.464221e+08
8.100449e-08,2.988374e-07,8.387822e-09,5.881368e-07,3.836373e+07,1.784222e+07,2.385302e+06
2.289945e-08,1.551968e-08,1.159029e-07,4.110222e-09,1.941066e+07,8.097683e+07,1.252063e+08
1.504580e-07,4.689196e-08,1.391656e-07,1.808902e-08,6.910769e+06,1.779138e+07,3.433550e+07
6.684345e-09,1.107308e-09,1.004221e-08,6.093581e-07,1.220551e+08,1.139777e+08,3.849723e+07
1.274051e-07,3.476183e-09,1.862804e-09,9.522561e-07,6.491169e+07,6.410648e+07,1.738088e+07
1.983903e-09,2.861803e-09,1.986879e-09,9.071963e-09,5.036792e+08,3.558278e+08,1.962590e+08
2.934930e-09,1.532267e-09,1.239483e-09,1.286517e-07,5.243013e+08,4.270161e+08,7.122378e+07
4.386577e-09,9.062339e-07,2.376363e-07,1.345709e-08,3.097282e+07,9.285751e+06,9.055331e+06
1.619682e-09,3.734200e-08,7.736057e-09,1.339323e-08,2.825044e+08,7.234710e+07,4.471555e+07
2.805215e-07,5.570735e-08,4.584100e-07,2.492666e-09,2.788624e+06,3.463603e+07,8.486170e+07
7.916593e-09,3.840955e-07,6.861856e-07,2.649705e-08,1.356782e+07,9.999512e+06,9.912464e+06
1.130119e-09,1.044458e-09,3.044208e-08,1.623725e-07,1.704907e+08,1.339335e+08,7.678890e+07
1.197404e-09,2.424402e-08,1.029283e-07,2.077769e-08,9.007665e+07,4.768246e+07,4.455527e+07
4.086563e-08,1.487845e-08,3.483307e-09,1.269445e-08,8.381564e+07,8.101343e+07,7.276361e+07
1.324145e-08,1.250269e-09,3.200698e-09,2.920924e-07,1.536066e+08,1.476333e+08,5.232850e+07
1.200457e-07,3.240020e-07,3.146454e-08,1.994775e-09,1.627106e+07,3.464863e+07,3.933500e+07
1.214783e-07,2.298489e-08,6.240924e-08,8.732622e-09,1.148487e+07,3.005988e+07,7.058403e+07
5.299548e-08,1.525681e-08,2.006353e-09,3.733832e-09,9.697882e+07,1.059554e+08,1.324923e+08
3.189219e-07,1.823911e-08,6.845434e-09,8.831369e-09,2.140215e+07,2.773292e+07,7.879236e+07
5.413570e-07,6.878039e-09,4.274637e-08,3.096138e-08,6.573679e+06,1.007891e+07,6.852634e+07
3.968780e-09,2.471394e-08,1.084297e-07,3.977565e-07,4.820559e+07,2.022843e+07,1.008603e+07
3.163234e-08,1.650920e-07,7.822006e-08,7.208936e-07,2.010367e+07,8.487515e+06,2.898687e+06
3.328772e-08,3.156027e-09,1.516347e-08,1.179787e-08,4.451011e+07,6.430698e+07,1.638807e+08
1.402516e-07,5.266315e-07,1.560444e-09,6.570072e-09,6.759617e+07,3.448459e+07,1.700049e+07
1.897720e-07,8.344832e-07,2.790010e-09,2.255025e-07,4.345912e+07,1.882189e+07,2.305237e+06
4.918445e-09,6.063020e-08,2.157559e-09,1.646695e-09,3.069762e+08,1.278100e+08,1.000804e+08
1.253965e-07,1.125589e-08,3.389035e-09,1.755493e-08,4.850865e+07,5.075551e+07,7.113946e+07
2.455467e-09,1.222030e-09,9.397674e-08,9.862202e-07,6.582984e+07,5.629609e+07,2.880528e+07
4.364343e-07,1.411370e-08,3.545470e-08,1.262186e-09,8.039030e+06,4.267405e+07,2.369288e+08
1.968653e-08,8.150813e-07,3.473203e-08,4.689388e-08,3.824286e+07,7.748328e+06,5.114951e+06
3.595092e-09,3.813348e-07,2.309393e-07,6.169938e-07,3.470532e+07,3.931884e+06,2.061609e+06
2.829675e-08,1.974598e-09,1.708441e-09,1.534376e-08,1.438241e+08,1.465914e+08,1.816748e+08
2.096356e-07,1.316638e-08,4.157674e-07,9.200161e-09,3.387211e+06,2.233035e+07,9.085924e+07
2.118569e-08,8.726513e-08,2.501721e-08,1.991578e-07,4.343694e+07,2.036850e+07,7.585443e+06
4.318520e-08,3.614164e-09,1.693962e-07,3.160144e-09,1.169178e+07,8.299277e+07,2.958984e+08
3.378923e-08,1.839050e-09,6.207199e-08,6.235565e-08,2.183550e+07,3.003830e+07,9.338246e+07
3.032565e-07,2.296165e-09,4.004367e-08,2.058925e-09,9.074611e+06,4.088125e+07,4.599156e+08
5.807073e-07,3.091314e-09,8.323860e-07,2.365746e-07,1.438331e+06,3.049319e+06,3.697808e+07
2.091826e-09,1.089717e-08,6.049072e-08,5.567995e-09,8.889817e+07,1.228806e+08,1.283789e+08
3.036794e-08,5.155227e-07,3.419686e-08,1.319909e-08,3.103125e+07,1.386924e+07,1.212283e+07
1.653495e-09,1.458459e-09,2.947172e-08,1.128508e-09,1.432504e+08,5.437392e+08,7.794721e+08
1.192706e-08,1.758144e-09,8.865989e-07,4.363133e-07,9.724554e+06,1.580800e+07,3.610552e+07
5.550676e-07,4.623073e-08,1.111068e-09,4.162651e-09,4.026768e+07,4.354699e+07,7.208578e+07
1.100755e-09,7.921514e-09,1.043326e-09,1.444365e-08,9.331354e+08,3.375024e+08,9.348833e+07
2.550755e-07,2.890453e-08,4.645788e-07,4.210642e-09,2.904932e+06,2.904967e+07,9.064479e+07
1.747558e-07,7.518027e-07,9.675881e-09,1.849577e-07,2.431862e+07,1.083405e+07,2.681710e+06
5.026181e-07,1.352885e-08,9.497694e-09,2.231975e-08,1.447344e+07,1.705266e+07,5.754730e+07
7.941702e-08,2.624419e-09,5.415453e-08,1.690503e-09,1.524845e+07,8.622838e+07,4.747614e+08
3.117631e-09,8.443603e-07,1.261726e-07,1.606779e-08,5.042026e+07,9.098852e+06,8.585349e+06
9.040147e-08,3.458043e-07,1.151506e-07,1.224418e-08,9.801198e+06,1.439236e+07,1.536809e+07
2.889454e-09,2.359166e-08,8.764874e-09,3.396375e-08,1.987098e+08,7.362252e+07,3.532750e+07
2.475496e-09,1.102939e-07,4.382792e-07,3.412661e-09,3.035942e+07,5.117314e+07,5.154394e+07
2.078817e-09,1.882867e-09,6.360865e-08,7.469139e-07,8.696286e+07,6.562197e+07,2.666582e+07
3.704335e-07,9.943476e-09,2.518013e-07,1.708618e-09,3.274281e+06,3.935853e+07,2.426098e+08
1.308170e-09,6.008640e-08,2.013971e-09,1.483647e-07,6.160860e+08,9.053911e+07,1.059124e+07
2.140492e-07,3.181684e-09,8.951349e-09,3.610507e-09,2.284541e+07,4.229975e+07,2.950444e+08
6.463399e-08,3.324989e-08,8.333872e-08,1.005728e-08,1.362530e+07,3.373998e+07,5.468454e+07
8.085720e-07,6.676257e-07,3.441777e-09,1.764718e-07,1.895611e+07,1.416546e+07,2.913371e+06
2.767251e-08,7.926406e-07,2.021111e-08,4.848161e-08,4.228444e+07,9.244467e+06,5.101211e+06
1.181826e-08,2.737538e-09,5.330054e-09,2.018496e-08,1.259962e+08,1.276439e+08,1.345259e+08
6.165020e-07,4.742315e-08,1.701270e-07,2.318834e-08,3.087778e+06,8.591166e+06,3.015574e+07
